displ,fuelType,VClass,engId
2.4,Regular,Sport Utility Vehicle - 2WD,34
3.8,Regular,Sport Utility Vehicle - 2WD,20
5.4,Gasoline or E85,Sport Utility Vehicle - 4WD,112
5.4,Gasoline or E85,Sport Utility Vehicle - 2WD,113
3.7,Regular,Sport Utility Vehicle - 2WD,12
3.0,Gasoline or E85,Sport Utility Vehicle - 2WD,182
2.5,Regular,Sport Utility Vehicle - 2WD,185
2.5,Regular,Sport Utility Vehicle - 2WD,222
2.5,Regular,Sport Utility Vehicle - 2WD,602
3.5,Premium,Sport Utility Vehicle - 2WD,3
3.0,Gasoline or E85,Sport Utility Vehicle - 2WD,184
2.5,Regular,Sport Utility Vehicle - 2WD,516
2.5,Regular,Sport Utility Vehicle - 2WD,822
2.0,Regular,Sport Utility Vehicle - 2WD,221
2.0,Regular,Sport Utility Vehicle - 2WD,222
5.6,Regular,Sport Utility Vehicle - 2WD,282
5.6,Gasoline or E85,Sport Utility Vehicle - 2WD,291
2.5,Regular,Sport Utility Vehicle - 2WD,42
2.7,Regular,Sport Utility Vehicle - 2WD,44
3.5,Regular,Sport Utility Vehicle - 2WD,45
3.5,Regular,Sport Utility Vehicle - 2WD,47
2.7,Regular,Sport Utility Vehicle - 2WD,54
4.0,Regular,Sport Utility Vehicle - 2WD,55
4.6,Regular,Sport Utility Vehicle - 2WD,59
5.7,Regular,Sport Utility Vehicle - 2WD,65
3.7,Premium,Sport Utility Vehicle - 4WD,45
6.2,Gasoline or E85,Sport Utility Vehicle - 4WD,536
3.0,Regular,Sport Utility Vehicle - 4WD,51
3.0,Gasoline or E85,Sport Utility Vehicle - 4WD,55
5.4,Gasoline or E85,Sport Utility Vehicle - 4WD,110
2.5,Regular,Sport Utility Vehicle - 4WD,166
3.0,Gasoline or E85,Sport Utility Vehicle - 4WD,175
2.5,Regular,Sport Utility Vehicle - 4WD,183
3.0,Regular,Sport Utility Vehicle - 4WD,52
3.0,Gasoline or E85,Sport Utility Vehicle - 4WD,56
2.4,Regular,Sport Utility Vehicle - 4WD,35
3.8,Regular,Sport Utility Vehicle - 4WD,19
3.8,Regular,Sport Utility Vehicle - 4WD,75
3.8,Regular,Sport Utility Vehicle - 4WD,76
4.6,Premium,Sport Utility Vehicle - 4WD,58
5.7,Premium,Sport Utility Vehicle - 4WD,64
3.7,Regular,Sport Utility Vehicle - 4WD,13
2.5,Regular,Sport Utility Vehicle - 4WD,170
3.0,Gasoline or E85,Sport Utility Vehicle - 4WD,179
2.5,Regular,Sport Utility Vehicle - 4WD,187
3.5,Premium,Sport Utility Vehicle - 4WD,4
3.0,Diesel,Sport Utility Vehicle - 4WD,403
2.3,Regular,Compact Cars,3321
6.3,Premium,Sport Utility Vehicle - 4WD,406
3.0,Diesel,Sport Utility Vehicle - 4WD,413
3.0,Diesel,Sport Utility Vehicle - 4WD,422
5.5,Premium,Sport Utility Vehicle - 4WD,423
5.5,Premium,Sport Utility Vehicle - 4WD,435
2.5,Regular,Sport Utility Vehicle - 4WD,168
3.0,Gasoline or E85,Sport Utility Vehicle - 4WD,177
2.5,Regular,Sport Utility Vehicle - 4WD,186
2.0,Regular,Sport Utility Vehicle - 4WD,224
2.5,Regular,Sport Utility Vehicle - 4WD,82
5.6,Regular,Sport Utility Vehicle - 4WD,283
5.6,Gasoline or E85,Sport Utility Vehicle - 4WD,292
2.5,Regular,Sport Utility Vehicle - 4WD,14
2.5,Regular,Sport Utility Vehicle - 4WD,16
2.5,Premium,Sport Utility Vehicle - 4WD,17
3.6,Regular,Sport Utility Vehicle - 4WD,19
2.5,Regular,Sport Utility Vehicle - 4WD,43
3.5,Regular,Sport Utility Vehicle - 4WD,46
3.5,Regular,Sport Utility Vehicle - 4WD,48
3.5,Regular,Sport Utility Vehicle - 4WD,51
4.0,Regular,Sport Utility Vehicle - 4WD,56
4.0,Regular,Sport Utility Vehicle - 4WD,57
4.6,Regular,Sport Utility Vehicle - 4WD,60
5.7,Regular,Sport Utility Vehicle - 4WD,63
5.7,Regular,Sport Utility Vehicle - 4WD,66
5.7,Gasoline or E85,Sport Utility Vehicle - 4WD,69
3.6,Premium,Sport Utility Vehicle - 4WD,69
2.5,Regular,Midsize Cars,19
2.5,Regular,Midsize Cars,20
3.7,Premium,Subcompact Cars,51
2.5,Regular,Subcompact Cars,25
3.5,Regular,Subcompact Cars,44
3.5,Regular,Subcompact Cars,43
1.3,Regular,Compact Cars,3
1.3,Regular,Compact Cars,4
2.4,Regular,Compact Cars,26
1.8,Regular,Compact Cars,74
1.8,Regular,Compact Cars,75
2.4,Regular,Compact Cars,78
2.4,Regular,Compact Cars,79
3.7,Premium,Midsize Cars,30
2.5,Premium,Midsize Cars,131
2.5,Premium,Midsize Cars,132
2.4,Regular,Midsize Cars,24
2.4,Regular,Midsize Cars,25
3.5,Regular,Midsize Cars,25
4.6,Premium,Midsize Cars,36
4.6,Premium,Midsize Cars,38
4.6,Premium,Midsize Cars,37
4.6,Premium,Midsize Cars,39
5.0,Premium,Midsize Cars,41
2.5,Regular,Midsize Cars,23
2.0,Regular,Small Station Wagons,501
2.4,Regular,Small Station Wagons,503
2.0,Regular,Small Station Wagons,500
1.6,Premium,Small Station Wagons,122
1.6,Premium,Small Station Wagons,121
1.6,Premium,Small Station Wagons,123
1.8,Regular,Small Station Wagons,76
1.8,Regular,Small Station Wagons,77
2.4,Regular,Small Station Wagons,82
2.4,Regular,Small Station Wagons,80
2.5,Regular,Small Pickup Trucks 2WD,83
4.0,Regular,Small Pickup Trucks 2WD,182
4.0,Regular,Small Pickup Trucks 2WD,481
4.0,Regular,Small Pickup Trucks 4WD,183
4.0,Regular,Small Pickup Trucks 4WD,184
4.0,Regular,Small Pickup Trucks 4WD,482
4.0,Regular,Standard Pickup Trucks 2WD,90
3.5,Regular,Minivan - 2WD,42
3.5,Regular,Minivan - 2WD,41
3.5,Regular,Sport Utility Vehicle - 2WD,26
2.4,Regular,Sport Utility Vehicle - 2WD,37
3.5,Premium,Sport Utility Vehicle - 2WD,93
2.4,Regular,Sport Utility Vehicle - 2WD,507
2.4,Regular,Sport Utility Vehicle - 2WD,508
3.5,Premium,Sport Utility Vehicle - 2WD,49
3.5,Premium,Sport Utility Vehicle - 2WD,52
2.3,Premium,Sport Utility Vehicle - 2WD,17
4.0,Premium,Sport Utility Vehicle - 2WD,187
4.0,Regular,Sport Utility Vehicle - 2WD,87
2.7,Regular,Sport Utility Vehicle - 2WD,83
3.5,Regular,Sport Utility Vehicle - 2WD,85
2.3,Regular,Compact Cars,3322
3.7,Premium,Sport Utility Vehicle - 4WD,31
2.4,Regular,Sport Utility Vehicle - 4WD,39
2.4,Regular,Sport Utility Vehicle - 4WD,38
3.5,Premium,Sport Utility Vehicle - 4WD,50
3.5,Premium,Sport Utility Vehicle - 4WD,53
2.3,Premium,Sport Utility Vehicle - 4WD,18
4.0,Premium,Sport Utility Vehicle - 4WD,188
5.6,Premium,Sport Utility Vehicle - 4WD,281
4.0,Regular,Sport Utility Vehicle - 4WD,185
4.0,Regular,Sport Utility Vehicle - 4WD,186
4.0,Regular,Sport Utility Vehicle - 4WD,88
4.0,Regular,Sport Utility Vehicle - 4WD,89
2.7,Regular,Sport Utility Vehicle - 4WD,84
3.5,Regular,Sport Utility Vehicle - 4WD,86
1.8,Regular,Midsize Cars,72
6.0,Regular,Sport Utility Vehicle - 4WD,401
5.9,Premium,Two Seaters,9
4.2,Premium,Two Seaters,75
4.2,Premium,Two Seaters,73
4.2,Premium,Two Seaters,74
4.2,Premium,Two Seaters,72
3.8,Premium,Two Seaters,65
5.9,Premium,Minicompact Cars,7
3.8,Premium,Minicompact Cars,61
3.8,Premium,Minicompact Cars,62
3.8,Premium,Minicompact Cars,63
3.8,Premium,Minicompact Cars,64
5.9,Premium,Subcompact Cars,8
2.0,Regular,Midsize Cars,29
2.0,Regular,Midsize Cars,28
2.0,Regular,Midsize Cars,30
2.0,Regular,Midsize Cars,26
2.8,Regular,Midsize Cars,188
2.0,Regular,Large Cars,25
2.4,Regular,Small Station Wagons,504
3.5,Premium,Small Station Wagons,46
3.5,Premium,Small Station Wagons,47
2.0,Regular,Special Purpose Vehicle 2WD,161
3.5,Regular,Sport Utility Vehicle - 2WD,31
2.4,Regular,Sport Utility Vehicle - 2WD,28
2.4,Regular,Sport Utility Vehicle - 2WD,516
2.0,Regular,Sport Utility Vehicle - 2WD,505
2.4,Regular,Sport Utility Vehicle - 2WD,515
2.0,Regular,Sport Utility Vehicle - 2WD,506
3.5,Regular,Sport Utility Vehicle - 2WD,91
2.4,Regular,Sport Utility Vehicle - 4WD,27
3.5,Regular,Sport Utility Vehicle - 4WD,30
2.4,Regular,Sport Utility Vehicle - 4WD,518
2.4,Regular,Sport Utility Vehicle - 4WD,513
1.0,Regular,Subcompact Cars,54013
2.4,Regular,Sport Utility Vehicle - 4WD,520
2.4,Regular,Sport Utility Vehicle - 4WD,517
2.4,Regular,Sport Utility Vehicle - 4WD,514
3.5,Regular,Sport Utility Vehicle - 4WD,92
3.0,Premium,Sport Utility Vehicle - 4WD,9
0.0,Electricity,Standard Pickup Trucks 2WD,0
0.0,Electricity,Compact Cars,0
0.0,Electricity,Minivan - 2WD,0
0.0,Electricity,Small Pickup Trucks 2WD,0
0.0,Electricity,Minicompact Cars,0
0.0,Electricity,Midsize Cars,0
2.0,Premium,Subcompact Cars,4201
1.4,Premium Gas or Electricity,Compact Cars,0
3.7,Premium,Two Seaters,56
3.7,Premium,Two Seaters,57
3.7,Premium,Subcompact Cars,54
3.7,Premium,Subcompact Cars,55
1.4,Regular,Midsize Cars,4
3.6,Regular,Compact Cars,193
1.4,Regular,Midsize Cars,195
2.4,Regular,Compact Cars,202
2.4,Regular,Compact Cars,205
3.6,Gasoline or E85,Compact Cars,211
3.6,Gasoline or E85,Compact Cars,100
5.7,Premium,Compact Cars,103
5.7,Midgrade,Compact Cars,105
6.4,Premium,Compact Cars,109
6.4,Premium,Compact Cars,110
2.0,Regular,Compact Cars,33
2.0,Regular,Compact Cars,34
1.8,Regular,Two Seaters,66040
3.8,Regular,Compact Cars,3330
2.0,Regular,Subcompact Cars,4203
2.4,Regular,Compact Cars,35
2.4,Regular,Compact Cars,36
1.8,Regular,Compact Cars,73
2.0,Regular,Compact Cars,152
2.0,Regular,Compact Cars,159
2.0,Regular,Compact Cars,160
2.0,Regular,Compact Cars,165
6.8,Premium,Midsize Cars,76
2.0,Gasoline or E85,Midsize Cars,152
2.0,Gasoline or E85,Midsize Cars,163
2.0,Regular,Subcompact Cars,4202
2.4,Regular,Midsize Cars,200
2.4,Regular,Midsize Cars,203
3.6,Gasoline or E85,Midsize Cars,209
2.4,Regular,Midsize Cars,201
2.4,Regular,Midsize Cars,204
3.6,Gasoline or E85,Midsize Cars,210
1.8,Regular,Midsize Cars,32
1.8,Regular,Midsize Cars,33
3.6,Gasoline or E85,Large Cars,102
5.7,Midgrade,Large Cars,106
5.7,Regular,Large Cars,108
3.6,Gasoline or E85,Large Cars,101
5.7,Midgrade,Large Cars,104
5.7,Regular,Large Cars,107
6.2,Premium,Small Station Wagons,8
6.2,Premium,Small Station Wagons,14
1.8,Regular,Small Station Wagons,4
3.7,Gasoline or E85,Standard Pickup Trucks 2WD,135
5.0,Gasoline or E85,Standard Pickup Trucks 2WD,139
6.2,Regular,Standard Pickup Trucks 2WD,140
3.5,Regular,Standard Pickup Trucks 2WD,144
3.7,Gasoline or E85,Standard Pickup Trucks 2WD,152
5.0,Gasoline or E85,Standard Pickup Trucks 2WD,154
3.5,Regular,Standard Pickup Trucks 2WD,157
6.2,Regular,Standard Pickup Trucks 4WD,133
5.0,Gasoline or E85,Standard Pickup Trucks 4WD,134
3.5,Regular,Standard Pickup Trucks 4WD,147
3.7,Gasoline or E85,Standard Pickup Trucks 4WD,153
5.0,Gasoline or E85,Standard Pickup Trucks 4WD,155
3.5,Regular,Standard Pickup Trucks 4WD,224
6.2,Regular,Standard Pickup Trucks 4WD,228
3.7,Gasoline or E85,Standard Pickup Trucks 4WD,533
2.2,Diesel,Standard Pickup Trucks 4WD,1
3.6,Gasoline or E85,Minivan - 2WD,540
3.6,Gasoline or E85,Minivan - 2WD,541
3.6,Gasoline or E85,Minivan - 2WD,542
3.6,Gasoline or E85,Sport Utility Vehicle - 2WD,35
2.4,Regular,Sport Utility Vehicle - 2WD,530
3.6,Gasoline or E85,Sport Utility Vehicle - 2WD,531
3.5,Regular,Sport Utility Vehicle - 2WD,226
3.5,Regular,Sport Utility Vehicle - 2WD,335
4.0,Regular,Sport Utility Vehicle - 2WD,483
3.0,Premium,Sport Utility Vehicle - 4WD,372
3.6,Gasoline or E85,Sport Utility Vehicle - 4WD,36
3.6,Regular,Sport Utility Vehicle - 4WD,532
3.5,Regular,Sport Utility Vehicle - 4WD,159
3.5,Regular,Sport Utility Vehicle - 4WD,259
2.4,Regular,Sport Utility Vehicle - 4WD,521
3.0,Premium,Sport Utility Vehicle - 4WD,77
0.0,Electricity,Two Seaters,705
0.0,Electricity,Two Seaters,704
4.7,Premium,Compact Cars,213
5.5,Premium,Compact Cars,214
5.5,Premium,Compact Cars,215
6.0,Premium,Compact Cars,218
1.7,Regular,Subcompact Cars,1017
1.8,Regular,Midsize Cars,194
5.5,Premium,Large Cars,204
5.5,Premium,Large Cars,205
6.0,Premium,Large Cars,208
4.6,CNG,Special Purpose Vehicle 2WD,2
4.6,Regular,Special Purpose Vehicle 2WD,1
2.4,Regular,Midsize Cars,31
2.4,Regular,Midsize Cars,32
1.5,Regular,Small Station Wagons,6
1.5,Regular,Small Station Wagons,5
1.5,Regular,Small Station Wagons,7
5.2,Premium,Two Seaters,41
5.2,Premium,Two Seaters,43
5.2,Premium,Two Seaters,40
5.2,Premium,Two Seaters,42
6.0,Premium or E85,Two Seaters,15
6.5,Premium,Two Seaters,7
4.8,Premium,Two Seaters,3
2.0,Regular,Subcompact Cars,1020
3.4,Premium,Two Seaters,42
3.8,Regular,Compact Cars,3331
6.8,Regular,Subcompact Cars,44023
3.4,Premium,Two Seaters,41
5.9,Premium,Minicompact Cars,10
5.9,Premium,Minicompact Cars,9
1.4,Premium,Minicompact Cars,601
1.4,Premium,Minicompact Cars,600
6.8,Regular,Subcompact Cars,44024
1.4,Premium,Minicompact Cars,602
2.0,Premium,Subcompact Cars,21
2.0,Premium,Subcompact Cars,32
2.0,Premium,Subcompact Cars,30
2.0,Premium,Subcompact Cars,34
4.2,Premium,Subcompact Cars,57
4.2,Premium,Subcompact Cars,56
6.0,Premium or E85,Subcompact Cars,13
2.0,Regular,Subcompact Cars,47036
4.4,Premium,Compact Cars,654
4.4,Premium,Compact Cars,655
3.7,Regular,Subcompact Cars,27
3.7,Regular,Subcompact Cars,28
5.0,Regular,Subcompact Cars,25
5.0,Regular,Subcompact Cars,26
5.4,Premium,Subcompact Cars,24
3.7,Regular,Subcompact Cars,29
2.0,Regular,Subcompact Cars,47032
5.0,Premium,Subcompact Cars,1
2.0,Premium,Subcompact Cars,45
2.0,Premium,Subcompact Cars,5
2.0,Premium,Compact Cars,20
2.0,Premium,Compact Cars,29
2.0,Premium,Compact Cars,33
1.6,Regular,Subcompact Cars,66020
3.0,Premium,Compact Cars,39
6.0,Premium or E85,Compact Cars,14
2.0,Regular,Compact Cars,46
2.0,Regular,Compact Cars,10
1.8,Regular,Compact Cars,12
1.8,Regular,Compact Cars,11
2.4,Premium,Compact Cars,14
1.8,Regular,Compact Cars,13
1.6,Regular,Compact Cars,3
1.6,Regular,Compact Cars,4
2.0,Regular,Compact Cars,68
2.0,Regular,Compact Cars,69
2.0,Premium,Compact Cars,4
3.6,Premium,Compact Cars,58
5.0,Regular,Compact Cars,3400
1.8,Regular,Subcompact Cars,66030
2.0,Premium,Compact Cars,44
2.0,Premium,Compact Cars,46
2.0,Premium,Compact Cars,17
2.5,Regular,Compact Cars,74
3.7,Premium,Midsize Cars,31
2.0,Premium,Midsize Cars,9
3.0,Premium,Midsize Cars,11
3.0,Premium,Midsize Cars,10
6.0,Premium or E85,Midsize Cars,12
1.8,Regular,Midsize Cars,7
1.8,Regular,Midsize Cars,8
3.5,Premium,Midsize Cars,141
1.8,Regular,Subcompact Cars,66032
2.5,Regular,Midsize Cars,3
3.7,Regular,Midsize Cars,5
2.0,Diesel,Midsize Cars,48
6.3,Premium,Large Cars,16
1.8,Regular,Subcompact Cars,66034
5.0,Premium,Large Cars,6
3.8,Regular,Large Cars,2
1.8,Regular,Subcompact Cars,66036
4.6,Premium,Large Cars,5
5.0,Premium,Large Cars,1
2.0,Premium,Small Station Wagons,31
2.0,Regular,Small Station Wagons,70
2.0,Regular,Small Station Wagons,71
2.4,Regular,Small Station Wagons,2
2.4,Regular,Small Station Wagons,1
2.5,Regular,Small Station Wagons,22
2.4,Regular,Midsize Station Wagons,7
1.8,Regular,Subcompact Cars,66035
2.7,Regular,Midsize Station Wagons,8
2.9,Regular,Small Pickup Trucks 2WD,527
2.9,Regular,Small Pickup Trucks 2WD,529
5.3,Regular,Small Pickup Trucks 2WD,528
2.9,Regular,Small Pickup Trucks 2WD,535
2.9,Regular,Small Pickup Trucks 2WD,537
5.3,Regular,Small Pickup Trucks 2WD,536
2.9,Regular,Small Pickup Trucks 2WD,578
2.9,Regular,Small Pickup Trucks 2WD,580
5.3,Regular,Small Pickup Trucks 2WD,579
2.9,Regular,Small Pickup Trucks 2WD,587
2.9,Regular,Small Pickup Trucks 2WD,589
5.3,Regular,Small Pickup Trucks 2WD,588
2.9,Regular,Small Pickup Trucks 4WD,531
2.9,Regular,Small Pickup Trucks 4WD,533
5.3,Regular,Small Pickup Trucks 4WD,532
5.3,Regular,Small Pickup Trucks 4WD,539
2.9,Regular,Small Pickup Trucks 4WD,582
2.9,Regular,Small Pickup Trucks 4WD,584
5.3,Regular,Small Pickup Trucks 4WD,583
5.3,Regular,Small Pickup Trucks 4WD,591
5.3,Gasoline or E85,"Vans, Cargo Type",514
5.3,Gasoline or E85,"Vans, Cargo Type",515
5.3,Gasoline or E85,"Vans, Cargo Type",519
5.3,Gasoline or E85,"Vans, Cargo Type",517
5.3,Gasoline or E85,"Vans, Cargo Type",562
5.3,Gasoline or E85,"Vans, Cargo Type",563
5.3,Gasoline or E85,"Vans, Cargo Type",566
5.3,Gasoline or E85,"Vans, Cargo Type",567
5.3,Gasoline or E85,"Vans, Passenger Type",513
5.3,Gasoline or E85,"Vans, Passenger Type",518
5.3,Gasoline or E85,"Vans, Passenger Type",559
5.3,Gasoline or E85,"Vans, Passenger Type",565
2.5,Regular,Minivan - 2WD,2
2.5,Regular,Minivan - 2WD,1
2.0,Regular,Sport Utility Vehicle - 2WD,13
2.0,Regular,Sport Utility Vehicle - 2WD,14
2.4,Regular,Sport Utility Vehicle - 2WD,10
2.4,Regular,Sport Utility Vehicle - 2WD,12
2.4,Regular,Sport Utility Vehicle - 2WD,16
2.4,Regular,Sport Utility Vehicle - 2WD,11
3.5,Regular,Sport Utility Vehicle - 2WD,14
2.0,Regular,Sport Utility Vehicle - 2WD,6
2.4,Regular,Sport Utility Vehicle - 2WD,4
2.0,Premium,Sport Utility Vehicle - 4WD,35
3.2,Premium,Sport Utility Vehicle - 4WD,36
5.0,Regular,Compact Cars,27914
2.4,Regular,Sport Utility Vehicle - 4WD,9
2.4,Regular,Sport Utility Vehicle - 4WD,11
2.4,Regular,Sport Utility Vehicle - 4WD,15
2.4,Regular,Sport Utility Vehicle - 4WD,10
3.5,Regular,Sport Utility Vehicle - 4WD,13
2.0,Regular,Sport Utility Vehicle - 4WD,5
2.4,Regular,Sport Utility Vehicle - 4WD,2
5.9,Premium,Two Seaters,8
1.4,Regular,Midsize Cars,94
4.5,Premium,Two Seaters,142
4.2,Premium,Two Seaters,1
3.5,Premium,Minicompact Cars,6
6.1,Premium,Compact Cars,109
6.1,Premium,Large Cars,110
3.5,Regular,Minivan - 2WD,96
4.7,Premium,Two Seaters,3
6.2,Regular,Two Seaters,42
6.2,Regular,Two Seaters,43
6.2,Premium,Two Seaters,44
7.0,Premium,Two Seaters,45
5.2,Premium,Two Seaters,62
5.2,Premium,Two Seaters,63
6.2,Premium,Two Seaters,226
3.8,Premium,Minicompact Cars,66
3.8,Premium,Minicompact Cars,67
3.8,Premium,Minicompact Cars,68
3.8,Premium,Minicompact Cars,69
2.0,Premium,Subcompact Cars,18
3.8,Regular,Subcompact Cars,20
3.8,Regular,Subcompact Cars,21
3.6,Regular,Compact Cars,46
6.2,Regular,Compact Cars,50
6.2,Regular,Compact Cars,78
3.6,Regular,Compact Cars,98
3.6,Regular,Compact Cars,113
1.0,Regular,Subcompact Cars,54012
2.0,Gasoline or E85,Compact Cars,64
2.0,Gasoline or E85,Compact Cars,65
2.5,Regular,Compact Cars,8
2.5,Regular,Compact Cars,9
2.0,Gasoline or E85,Midsize Cars,1
2.0,Gasoline or E85,Midsize Cars,5
3.6,Gasoline or E85,Midsize Cars,7
3.6,Gasoline or E85,Midsize Cars,8
2.4,Regular,Midsize Cars,96
2.4,Regular,Midsize Cars,97
3.6,Regular,Midsize Cars,11
6.2,Premium,Midsize Cars,12
6.2,Premium,Midsize Cars,13
3.6,Regular,Midsize Cars,14
3.0,Regular,Midsize Cars,83
1.4,Regular,Midsize Cars,28
1.8,Regular,Midsize Cars,29
1.4,Regular,Midsize Cars,30
1.8,Regular,Midsize Cars,31
2.4,Regular,Midsize Cars,37
2.4,Gasoline or E85,Midsize Cars,39
1.4,Regular,Midsize Cars,54
2.0,Regular,Subcompact Cars,57030
6.4,Premium,Midsize Cars,109
2.5,Regular,Midsize Cars,71
3.5,Regular,Midsize Cars,72
3.0,Gasoline or E85,Midsize Cars,73
2.5,Regular,Midsize Cars,74
2.5,Regular,Midsize Cars,75
2.5,Regular,Midsize Cars,78
3.5,Regular,Midsize Cars,80
3.0,Gasoline or E85,Midsize Cars,81
3.5,Regular,Midsize Cars,76
2.5,Regular,Midsize Cars,77
3.5,Regular,Midsize Cars,82
2.0,Gasoline or E85,Midsize Cars,74
2.0,Gasoline or E85,Midsize Cars,75
3.6,Regular,Large Cars,40
3.6,Gasoline or E85,Large Cars,41
2.0,Regular,Large Cars,15
1.6,Regular,Subcompact Cars,57611
2.4,Regular,Large Cars,16
2.4,Regular,Large Cars,17
5.0,Premium,Large Cars,29
3.6,Regular,Small Station Wagons,16
6.2,Premium,Small Station Wagons,17
6.2,Premium,Small Station Wagons,18
3.0,Regular,Small Station Wagons,84
2.0,Regular,Small Station Wagons,27
2.0,Regular,Small Station Wagons,28
2.0,Gasoline or E85,Small Station Wagons,66
2.0,Gasoline or E85,Small Station Wagons,67
3.7,Regular,Small Pickup Trucks 2WD,526
3.7,Regular,Small Pickup Trucks 2WD,534
3.7,Regular,Small Pickup Trucks 2WD,540
3.7,Regular,Small Pickup Trucks 2WD,577
3.7,Regular,Small Pickup Trucks 2WD,585
3.7,Regular,Small Pickup Trucks 2WD,586
3.7,Regular,Small Pickup Trucks 4WD,530
3.7,Regular,Small Pickup Trucks 4WD,538
3.7,Regular,Small Pickup Trucks 4WD,541
3.7,Regular,Small Pickup Trucks 4WD,581
3.7,Regular,Small Pickup Trucks 4WD,590
3.7,Regular,Small Pickup Trucks 4WD,592
5.3,Gasoline or E85,Standard Pickup Trucks 2WD,544
6.2,Gasoline or E85,Standard Pickup Trucks 2WD,545
4.3,Regular,Standard Pickup Trucks 2WD,546
4.8,Gasoline or E85,Standard Pickup Trucks 2WD,547
5.3,Gasoline or E85,Standard Pickup Trucks 2WD,549
5.3,Gasoline or E85,Standard Pickup Trucks 2WD,595
5.3,Gasoline or E85,Standard Pickup Trucks 2WD,596
6.2,Gasoline or E85,Standard Pickup Trucks 2WD,597
4.3,Regular,Standard Pickup Trucks 2WD,598
4.8,Gasoline or E85,Standard Pickup Trucks 2WD,599
5.3,Gasoline or E85,Standard Pickup Trucks 4WD,550
6.2,Gasoline or E85,Standard Pickup Trucks 4WD,551
4.3,Regular,Standard Pickup Trucks 4WD,552
4.8,Gasoline or E85,Standard Pickup Trucks 4WD,553
5.3,Gasoline or E85,Standard Pickup Trucks 4WD,601
6.2,Gasoline or E85,Standard Pickup Trucks 4WD,602
4.3,Regular,Standard Pickup Trucks 4WD,603
4.8,Gasoline or E85,Standard Pickup Trucks 4WD,604
6.2,Gasoline or E85,Standard Pickup Trucks 4WD,606
4.3,Regular,"Vans, Cargo Type",621
2.0,Regular,Special Purpose Vehicle 2WD,90
4.3,Regular,"Vans, Cargo Type",622
2.0,Regular,Special Purpose Vehicle 2WD,70
3.6,Regular,Sport Utility Vehicle - 2WD,500
6.2,Gasoline or E85,Sport Utility Vehicle - 2WD,505
6.2,Gasoline or E85,Sport Utility Vehicle - 2WD,506
3.0,Regular,Sport Utility Vehicle - 2WD,21
2.4,Gasoline or E85,Sport Utility Vehicle - 2WD,23
3.0,Gasoline or E85,Sport Utility Vehicle - 2WD,24
3.0,Premium,Subcompact Cars,57062
5.3,Gasoline or E85,Sport Utility Vehicle - 2WD,509
5.3,Gasoline or E85,Sport Utility Vehicle - 2WD,511
5.3,Gasoline or E85,Sport Utility Vehicle - 2WD,520
3.6,Regular,Sport Utility Vehicle - 2WD,542
5.7,Midgrade,Sport Utility Vehicle - 2WD,37
3.5,Regular,Sport Utility Vehicle - 2WD,86
2.5,Regular,Sport Utility Vehicle - 2WD,88
3.0,Gasoline or E85,Sport Utility Vehicle - 2WD,99
2.5,Regular,Sport Utility Vehicle - 2WD,100
2.5,Regular,Sport Utility Vehicle - 2WD,101
3.0,Regular,Sport Utility Vehicle - 2WD,57
2.4,Gasoline or E85,Sport Utility Vehicle - 2WD,59
3.0,Gasoline or E85,Sport Utility Vehicle - 2WD,60
5.3,Gasoline or E85,Sport Utility Vehicle - 2WD,560
6.2,Gasoline or E85,Sport Utility Vehicle - 2WD,561
5.3,Gasoline or E85,Sport Utility Vehicle - 2WD,568
6.2,Gasoline or E85,Sport Utility Vehicle - 2WD,569
3.6,Regular,Sport Utility Vehicle - 2WD,593
3.5,Regular,Sport Utility Vehicle - 2WD,87
6.2,Gasoline or E85,Sport Utility Vehicle - 4WD,503
2.4,Gasoline or E85,Sport Utility Vehicle - 4WD,26
3.0,Gasoline or E85,Sport Utility Vehicle - 4WD,27
3.0,Regular,Sport Utility Vehicle - 4WD,90
1.5,Regular,Subcompact Cars,57005
5.3,Gasoline or E85,Sport Utility Vehicle - 4WD,510
5.3,Gasoline or E85,Sport Utility Vehicle - 4WD,522
5.3,Gasoline or E85,Sport Utility Vehicle - 4WD,524
3.6,Regular,Sport Utility Vehicle - 4WD,543
5.7,Midgrade,Sport Utility Vehicle - 4WD,38
3.5,Regular,Sport Utility Vehicle - 4WD,67
3.5,Regular,Sport Utility Vehicle - 4WD,85
2.5,Regular,Sport Utility Vehicle - 4WD,89
1.5,Regular,Subcompact Cars,57006
3.0,Gasoline or E85,Sport Utility Vehicle - 4WD,98
2.5,Regular,Sport Utility Vehicle - 4WD,131
2.4,Gasoline or E85,Sport Utility Vehicle - 4WD,62
3.0,Gasoline or E85,Sport Utility Vehicle - 4WD,63
3.0,Regular,Sport Utility Vehicle - 4WD,92
5.3,Gasoline or E85,Sport Utility Vehicle - 4WD,572
6.2,Gasoline or E85,Sport Utility Vehicle - 4WD,573
